Iteration,Runtime(ns)
6126,15993000
6127,16992400
6128,16992800
6129,15992600
6130,16992800
6131,17018400
6132,15992900
6133,17184900
6134,16047200
6135,15991200
6136,16994200
6137,16992200
6138,16006500
6139,17145600
6140,15992900
6141,15995100
6142,17293700
6143,16994200
6144,15993000
6145,16990600
6146,15993600
6147,15992600
6148,16992200
6149,16992700
6150,15994800
6151,16990600
6152,17039700
6153,15992900
6154,16988100
6155,15995600
6156,16992700
6157,17026700
6158,15992300
6159,16994500
6160,16989200
6161,15996200
6162,16994000
6163,16024800
6164,17028700
6165,15992100
6166,17029000
6167,16040500
6168,16992700
6169,16018100
6170,16995400
6171,16994500
6172,15990900
6173,17018700
6174,15995000
6175,16990700
6176,16017400
6177,16992400
6178,17025800
6179,15993300
6180,16995400
6181,15990000
6182,16992400
6183,16995400
6184,15990900
6185,16132800
6186,16995400
6187,16993100
6188,15992900
6189,16994500
6190,15990900
6191,17020200
6192,16107400
6193,17022300
6194,15993500
6195,16995100
6196,17023500
6197,15992900
6198,16994800
6199,15990600
6200,15995000
6201,16992800
6202,17096300
6203,16018000
6204,17035300
6205,16971700
6206,16044900
6207,16994800
6208,16019500
6209,17018800
6210,15993500
6211,16992400
6212,16023700
6213,16992700
6214,16992500
6215,16019800
6216,15994400
6217,17047000
6218,16990400
6219,15996200
6220,16989500
6221,15993000
6222,16994200
6223,17047000
6224,15993500
6225,15991800
6226,17061200
6227,17016100
6228,15991700
6229,17145600
6230,16034300
6231,17016100
6232,17020400
6233,15993600
6234,15994100
6235,17096900
6236,17140000
6237,15990600
6238,16995400
6239,16019200
6240,15992100
6241,16992700
6242,16992500
6243,16028900
6244,16956800
6245,16018000
6246,16992700
6247,17030000
6248,16012400
6249,15990300
6250,16995100
6251,16991200
6252,15991200
6253,16995700
6254,17114600
6255,15993600
6256,16989800
6257,15992900
6258,15992100
6259,16993600
6260,17017800
6261,16994800
6262,15989400
6263,15994500
6264,17009800
6265,17035300
6266,16053100
6267,16042200
6268,16961200
6269,16992200
6270,16060800
6271,16925400
6272,17018100
6273,15991500
6274,17053600
6275,15987000
6276,16995400
6277,17079800
6278,16021600
6279,16998300
6280,16012100
6281,16991900
6282,15993000
6283,16992100
6284,15993000
6285,16992700
6286,15992700
6287,16993000
6288,16993000
6289,15993000
6290,15992000
6291,17992600
6292,15992300
6293,16995400
6294,15991800
6295,17023400
6296,16083300
6297,16045500
6298,16986200
6299,15993000
6300,17142900
6301,16997200
6302,15992900
6303,15993300
6304,16992400
6305,17015200
6306,16993600
6307,15994100
6308,17121700
6309,15995900
6310,17017600
6311,16030100
6312,16992400
6313,16992500
6314,16022400
6315,15991800
6316,17017200
6317,16020400
6318,16996600
6319,17030500
6320,15990300
6321,16997200
6322,16048100
6323,16991000
6324,15996200
6325,17062400
6326,16014200
6327,17011300
6328,16044000
6329,17033500
6330,17031700
6331,17041700
6332,15993200
6333,16994500
6334,16030500
6335,17030800
6336,15997900
6337,17012000
6338,16023000
6339,16117500
6340,17071800
6341,17011900
6342,16141700
6343,17022900
6344,15993800
6345,16994200
6346,16015100
6347,16992400
6348,16995100
6349,15990300
6350,15993300
6351,16991500
6352,16993400
6353,15992900
6354,16991300
6355,16043700
6356,17011600
6357,15995600
6358,16990400
6359,16991900
6360,16995100
6361,15990300
6362,16017700
6363,16995100
6364,16990100
6365,15992900
6366,16989500
6367,15997700
6368,16992700
6369,15998600
6370,16984800
6371,16170000
6372,16992700
6373,16994200
6374,15991200
6375,16111900
6376,17012800
6377,16992400
6378,15999500
6379,17019600
6380,15736800
6381,16991500
6382,17154200
6383,16126600
6384,15990600
6385,16994800
6386,17025200
6387,16994200
6388,15988600
6389,15995600
6390,16994500
6391,16990700
6392,15992600
6393,15991500
6394,16994200
6395,16992700
6396,16062100
6397,16923300
6398,17103400
6399,15994500
6400,17103700
6401,16017100
6402,15991500
6403,16991000
6404,17046700
6405,15993300
6406,16992400
6407,16993000
6408,15992400
6409,16031000
6410,17019600
6411,17008100
6412,17036100
6413,15993300
6414,15989700
6415,17086000
6416,15992900
6417,15993800
6418,15995300
6419,16992700
6420,16992500
6421,15992900
6422,16992500
6423,15992900
6424,16992500
6425,16992700
6426,15993000
6427,16992400
6428,15993000
6429,16992400
6430,16992400
6431,15993300
6432,16043100
6433,16975600
6434,16994800
6435,15994800
6436,17203100
6437,16163800
6438,15991200
6439,17180400
6440,17007200
6441,15993000
6442,17017500
6443,15990900
6444,16996300
6445,16990600
6446,16029600
6447,15994100
6448,17068300
6449,16978600
6450,15992600
6451,16999900
6452,15985500
6453,16998400
6454,17057300
6455,15978200
6456,16995100
6457,16048800
6458,16991500
6459,16998100
6460,16154900
6461,15993300
6462,15995600
6463,16989800
6464,17144100
6465,16990700
6466,15994400
6467,17027000
6468,15992900
6469,16992800
6470,15992600
6471,15992100
6472,16993600
6473,16992500
6474,15992900
6475,16992500
6476,16992700
6477,16992700
6478,15993000
6479,15992600
6480,16992800
6481,16992100
6482,15993000
6483,16992700
6484,16993300
6485,15992100
6486,15990300
6487,17017800
6488,15991200
6489,16997500
6490,16988900
6491,16237300
6492,16011200
6493,17050300
6494,16992400
6495,16994500
6496,16037000
6497,16028300
6498,16992500
6499,16143700
6500,17015200
6501,15995000
6502,17011600
6503,17013700
6504,15992700
6505,17027000
6506,16013900
6507,16993000
6508,15992400
6509,17019300
6510,15992600
6511,17024600
6512,16993100
6513,15990800
6514,16995100
6515,16043200
6516,16992400
6517,15995000
6518,16989200
6519,16996000
6520,16018300
6521,16993400
6522,15994100
6523,17015800
6524,15992900
6525,16995100
6526,16132800
6527,17040600
6528,15991200
6529,16993900
6530,17046100
6531,16997200
6532,16198600
6533,16021900
6534,16992700
6535,15992700
6536,17013100
6537,16973800
6538,15991200
6539,15993000
6540,16994500
6541,17014900
6542,16044000
6543,15988500
6544,17085400
6545,17017800
6546,16072100
6547,16913300
6548,16121000
6549,15994500
6550,17990400
6551,16055500
6552,16042600
6553,17150300
6554,17020200
6555,15998200
6556,17033500
6557,15989400
6558,16992400
6559,16992500
6560,15992900
6561,15993600
6562,16991800
6563,17017300
6564,15994700
6565,16152600
6566,17026400
6567,15992000
6568,17035900
6569,16992700
6570,16992400
6571,16024900
6572,16992700
6573,15993000
6574,16992700
6575,16015400
6576,15991800
6577,17217300
6578,15992900
6579,16997200
6580,17017200
6581,16040800
6582,16052500
6583,17085100
6584,16989800
6585,16129300
6586,16948500
6587,17048200
6588,15984400
6589,15995300
6590,17018100
6591,15993900
6592,16991200
6593,16992500
6594,15990300
6595,16992100
6596,15993300
6597,16993300
6598,16991800
6599,16992800
6600,15993200
6601,15993000
6602,16991800
6603,16992800
6604,15992900
6605,17016100
6606,16993000
6607,15992100
6608,16993600
6609,15991200
6610,17029900
6611,16017200
6612,16037800
6613,17074200
6614,16980000
6615,15991800
6616,17028400
6617,16017500
6618,16994200
6619,17061800
6620,15946600
6621,16034000
6622,16951400
6623,15992900
6624,16992500
6625,16992400
6626,17028500
6627,16008900
6628,16974700
6629,16028400
6630,17124900
6631,15993300
6632,16992100
6633,15991800
6634,17019000
6635,17034600
6636,15990000
6637,16992800
6638,15992600
6639,15993600
6640,17013100
6641,17062600
6642,15995600
6643,16990100
6644,16017500
6645,16991200
6646,16993100
6647,15992300
6648,16995100
6649,16990100
6650,16021000
6651,16019500
6652,17164500
6653,16016600
6654,16992400
6655,17010700
6656,15992700
6657,16994500
6658,16059100
6659,16992400
6660,16994500
6661,16025400
6662,16016900
6663,16995700
6664,16989200
6665,15992600
6666,15992100
6667,16991300
6668,16018300
6669,16996300
6670,16987400
6671,16993600
6672,15993000
6673,16130100
6674,17028800
6675,16992700
6676,16992500
6677,15992900
6678,16992500
6679,15992000
6680,17045600
6681,15998300
6682,17018700
6683,15992900
6684,17032000
6685,17024900
6686,16007400
6687,16992500
6688,16014200
6689,17027200
6690,15991500
6691,17022800
6692,15993000
6693,16990400
6694,16031600
6695,16992400
6696,16996000
6697,15989400
6698,15993000
6699,17097800
6700,17023700
6701,16023600
6702,16152900
6703,16997500
6704,16991300
6705,15997900
6706,16988900
6707,16017800
6708,16992700
6709,16992400
6710,16024300
6711,15997100
6712,17022200
6713,15993000
6714,16991500
6715,17022900
6716,16993300
6717,16009500
6718,17039000
6719,15993300
6720,15990000
6721,18167800
6722,15992900
6723,15995100
6724,17155900
6725,15992900
6726,15996000
6727,16989700
6728,16992500
6729,17028700
6730,15990900
6731,16501100
6732,15992400
6733,17016900
6734,17204600
6735,15990600
6736,17028200
6737,16013900
6738,15994700
6739,16990700
6740,16991200
6741,15997400
6742,17015200
6743,16992700
6744,16994200
6745,16031100
6746,17067400
6747,15989100
6748,16152900
6749,17040800
6750,15988800
6751,16993900
6752,17033200
6753,15990900
6754,17028200
6755,16026800
6756,15996500
6757,16989200
6758,16992800
6759,15992300
6760,17015500
6761,16992700
6762,15995100
6763,17015700
6764,16023100
6765,16995400
6766,16010600
6767,16992500
6768,15990600
6769,17022800
6770,16992100
6771,16991300
6772,16009200
6773,15976100
6774,16996000
6775,16991000
6776,15990900
6777,16076400
6778,17046800
6779,16992700
6780,15994700
6781,17028200
6782,15994100
6783,16997800
6784,16022700
6785,16990700
6786,16990700
6787,15994700
6788,16992100
6789,15992100
6790,16993300
6791,16992500
6792,15992300
6793,16993400
6794,15990600
6795,15998800
6796,16988900
6797,16037200
6798,17000400
6799,16990400
6800,16992500
6801,15995300
6802,17023700
6803,15990000
6804,16995700
6805,15994700
6806,17173100
6807,16992700
6808,15993800
6809,16176200
6810,16999900
6811,16990600
6812,15993300
6813,15991200
6814,17178300
6815,17034400
6816,15990600
6817,16992400
6818,16088600
6819,17027800
6820,16059400
6821,17002200
6822,17029300
6823,16017700
6824,17074500
6825,15991200
6826,17014000
6827,15992600
6828,16995400
6829,17101900
6830,15993000
6831,15993000
6832,16992400
6833,15990300
6834,16995100
6835,16081500
6836,17135800
6837,15988900
6838,17016600
6839,16993300
6840,16995100
6841,15989700
6842,16067900
6843,16994800
6844,17043500
6845,16019000
6846,16994800
6847,16007400
6848,15990600
6849,16991800
6850,16995700
6851,16052000
6852,15989700
6853,17069800
6854,17018400
6855,16991500
6856,15993900
6857,16018300
6858,17029600
6859,17008400
6860,15992900
6861,16113400
6862,17077400
6863,17153900
6864,16141700
6865,15997400
6866,17096900
6867,16995100
6868,15992900
6869,16992700
6870,16016900
6871,16965900
6872,16018300
6873,16991300
6874,17005400
6875,16014200
6876,15991200
6877,16993900
6878,17070100
6879,15991200
6880,16991200
6881,17043500
6882,15997400
6883,17182200
6884,15992900
6885,15993000
6886,17108700
6887,15994100
6888,16991600
6889,16993300
6890,15993000
6891,16994800
6892,17024600
6893,15993800
6894,16994800
6895,15990900
6896,17032300
6897,16991500
6898,16019600
6899,16992400
6900,16083300
6901,16929200
6902,15995700
6903,16992400
6904,16992700
6905,15993000
6906,16989800
6907,15993200
6908,15992400
6909,16992700
6910,16992500
6911,16992400
6912,15993000
6913,16993900
6914,15992300
6915,15993600
6916,17991900
6917,15994700
6918,15992400
6919,16991900
6920,16991500
6921,16015700
6922,17132000
6923,16036400
6924,15995000
6925,16991800
6926,16991300
6927,16991200
6928,15994200
6929,16992400
6930,15993000
6931,16992700
6932,15993000
6933,15992300
6934,17154200
6935,16990700
6936,15993200
6937,16991300
6938,16019800
6939,16993900
6940,16991600
6941,16025400
6942,15996200
6943,17046100
6944,16996900
6945,15980000
6946,17019800
6947,17016100
6948,15993800
6949,17013700
6950,16047900
6951,15993800
6952,17134400
6953,16992700
6954,17039400
6955,16203600
6956,15993000
6957,15992700
6958,17016900
6959,17144700
6960,16000900
6961,17021400
6962,16032500
6963,17000400
6964,17072700
6965,15994400
6966,16012200
6967,16998000
6968,16992500
6969,15993200
6970,17156500
6971,16018100
6972,15991100
6973,16994000
6974,16992400
6975,16991300
6976,15994400
6977,15993000
6978,16990600
6979,16994200
6980,15993000
6981,15992100
6982,17019800
6983,16992500
6984,15990000
6985,17034300
6986,17039700
6987,16994200
6988,15991200
6989,16992100
6990,15991800
6991,16995700
6992,15991200
6993,16992400
6994,16212200
6995,15992700
6996,17144400
6997,17014900
6998,15994400
6999,15988800
7000,17016100
7001,16992400
7002,15992700
7003,17028400
7004,17049400
7005,16056700
7006,16928400
7007,15993000
7008,16995400
7009,17044900
7010,16105400
7011,16018700
7012,17034600
7013,17010100
7014,15990300
7015,17042900
7016,15993600
7017,16994800
7018,17018100
7019,16013600
7020,15990600
7021,16994500
7022,16992800
7023,15991700
7024,17127600
7025,15994200
7026,15992900
7027,16992500
7028,16992700
7029,16997500
7030,14988100
7031,17992200
7032,15993300
7033,17017500
7034,15992700
7035,15992000
7036,16991600
7037,16994500
7038,15990900
7039,17035200
7040,17036700
7041,15991500
7042,17015800
7043,16027700
7044,15995100
7045,17098300
7046,17014900
7047,17127900
7048,14998500
7049,17176600
7050,15992900
7051,17166900
7052,17012800
7053,15996500
7054,17138800
7055,15992900
7056,17016400
7057,17024600
7058,16027200
7059,16991500
7060,15993900
7061,17055900
7062,15990800
7063,17017600
7064,15992000
7065,16993700
7066,16992400
7067,15990000
7068,15999700
7069,17087800
7070,16992700
7071,15993000
7072,17127600
7073,16031300
7074,15991500
7075,17887500
7076,15992900
7077,16995400
7078,15990900
7079,17125800
7080,15991500
7081,16993600
7082,16016300
7083,16998600
7084,16988000
7085,16033700
7086,15952500
7087,17075100
7088,16909500
7089,15993000
7090,17023700
7091,16022500
7092,16991500
7093,16995400
7094,15991500
7095,16083000
7096,16925100
7097,16990100
7098,16998600
7099,15989500
7100,17045800
7101,15990300
7102,17020500
7103,15990900
7104,15996800
7105,16989800
7106,17155600
7107,16997100
7108,15988600
7109,16992100
7110,15992100
7111,17042000
7112,15992700
7113,17020400
7114,16983000
7115,16021000
7116,15991500
7117,16993900
7118,17017600
7119,16000300
7120,16985300
7121,15993000
7122,15995000
7123,16990400
7124,16992400
7125,15994800
7126,16990600
7127,15993300
7128,16991200
7129,17014300
7130,15993000
7131,15992900
7132,16992500
7133,16992400
7134,15991800
7135,17018700
7136,16993000
7137,16994200
7138,15990900
7139,15992700
7140,16998600
7141,17022600
7142,15992900
7143,16992500
7144,16992400
7145,15992400
7146,15993500
7147,17026700
7148,17023700
7149,16995100
7150,15990600
7151,15993300
7152,16993900
7153,16990600
7154,15994800
7155,16989200
7156,15994400
7157,17027300
7158,15993200
7159,16992200
7160,15992900
7161,16995100
7162,16990100
7163,15992900
7164,16995400
7165,16987500
7166,16013900
7167,17141100
7168,14998200
7169,17992300
7170,15992600
7171,15993000
7172,17048200
7173,15993200
7174,16992500
7175,16990900
7176,16996900
7177,16028100
7178,15992300
7179,16991000
7180,16124600
7181,17031100
7182,15991800
7183,16993000
7184,16995100
7185,16080900
7186,16902400
7187,16992800
7188,15994700
7189,16990700
7190,15992900
7191,17048800
7192,17000400
7193,16069700
7194,16990700
7195,16023000
7196,16018100
7197,16992400
7198,16992700
7199,16020100
7200,15991500
7201,17071300
7202,17070900
7203,17014000
7204,15990000
7205,16993600
7206,15996800
7207,17025500
7208,16116000
7209,15998900
7210,16986500
7211,16080000
7212,16994500
7213,17018700
7214,15993000
7215,16997700
7216,16987200
7217,16018600
7218,16994500
7219,16017400
7220,16991900
7221,15992400
7222,16993300
7223,15993200
7224,16992500
7225,15992000
7226,16993400
7227,15993200
7228,16991600
7229,16992100
7230,16020700
7231,16991600
7232,17015400
7233,16027200
7234,16995100
7235,16215500
7236,15991700
7237,16993100
7238,17009500
7239,15991500
7240,17021100
7241,16998300
7242,15992100
7243,16993300
7244,16021600
7245,17031700
7246,16986500
7247,15992700
7248,17027300
7249,16017700
7250,16992400
7251,15992100
7252,16993000
7253,17082500
7254,15902100
7255,16057800
7256,17030500
7257,15993300
7258,17041700
7259,16050500
7260,16885900
7261,16006800
7262,17081900
7263,15887600
7264,17042600
7265,17117600
7266,16994500
7267,15990900
7268,15990600
7269,16996500
7270,16991000
7271,15990600
7272,16994200
7273,16992800
7274,15991100
7275,15995100
7276,17007400
7277,16009200
7278,16992200
7279,17122000
7280,15890200
7281,16992500
7282,16055500
7283,16964700
7284,16991000
7285,16069000
7286,17022000
7287,15991200
7288,16993900
7289,15993000
7290,16994800
7291,17061500
7292,15990800
